symbol,recon_date,entry_date,entry_price,exit_date,exit_price,exit_type,hold_days,gross_return,toxic_type,conditions_met,exit_struct,label,net_optimistic,net_base,net_conservative,net_stress,net_base_fund_low,net_base_fund_base,net_base_fund_high,net_base_fund_extreme
JTO-USD,2024-07-31,2024-08-01,2.9805169105529785,2024-08-03,2.533439373970032,TP,2,0.14999999999999997,random,0,S1,random,0.1486712328767123,0.1466712328767123,0.1436712328767123,0.1376712328767123,0.14683561643835613,0.1466712328767123,0.1464520547945205,0.14590410958904107
PYTH-USD,2024-07-31,2024-08-01,0.3522390127182007,2024-08-03,0.2994031608104706,TP,2,0.15,random,0,S1,random,0.14867123287671233,0.14667123287671233,0.14367123287671232,0.13767123287671232,0.14683561643835616,0.14667123287671233,0.14645205479452053,0.1459041095890411
ORCA-USD,2024-07-31,2024-08-01,2.5953190326690674,2024-08-02,2.206021177768707,TP,1,0.15000000000000008,random,0,S1,random,0.14883561643835624,0.14683561643835624,0.14383561643835624,0.13783561643835623,0.14691780821917816,0.14683561643835624,0.14672602739726034,0.14645205479452061
RENDER-USD,2024-07-31,2024-08-01,5.748541831970215,2024-08-02,4.886260557174682,TP,1,0.15000000000000002,random,0,S1,random,0.1488356164383562,0.1468356164383562,0.14383561643835618,0.13783561643835618,0.1469178082191781,0.1468356164383562,0.1467260273972603,0.14645205479452056
JUP-USD,2024-07-31,2024-08-01,0.000598000013269484,2024-08-02,0.0005083000112790614,TP,1,0.15000000000000008,random,0,S1,random,0.14883561643835624,0.14683561643835624,0.14383561643835624,0.13783561643835623,0.14691780821917816,0.14683561643835624,0.14672602739726034,0.14645205479452061
KMNO-USD,2024-07-31,2024-08-01,0.04346499964594841,2024-08-02,0.036945249699056146,TP,1,0.15000000000000008,random,0,S1,random,0.14883561643835624,0.14683561643835624,0.14383561643835624,0.13783561643835623,0.14691780821917816,0.14683561643835624,0.14672602739726034,0.14645205479452061
FARTCOIN-USD,2024-07-31,2024-10-23,0.06218799948692322,2024-10-24,0.06840679943561555,SL,1,-0.10000000000000013,random,0,S1,random,-0.10116438356164396,-0.10316438356164397,-0.10616438356164397,-0.11216438356164396,-0.10308219178082205,-0.10316438356164397,-0.10327397260273986,-0.10354794520547958
ZEREBRO-USD,2024-07-31,2024-11-30,0.4539720118045807,2024-12-01,0.38587621003389355,TP,1,0.15000000000000008,random,0,S1,random,0.14883561643835624,0.14683561643835624,0.14383561643835624,0.13783561643835623,0.14691780821917816,0.14683561643835624,0.14672602739726034,0.14645205479452061
BOME-USD,2024-07-31,2024-08-01,0.010002999566495419,2024-08-02,0.008502549631521106,TP,1,0.14999999999999997,random,0,S1,random,0.14883561643835613,0.14683561643835613,0.14383561643835613,0.13783561643835612,0.14691780821917805,0.14683561643835613,0.14672602739726023,0.1464520547945205
TNSR-USD,2024-07-31,2024-08-01,0.4844740033149719,2024-08-02,0.41180290281772614,TP,1,0.15,random,0,S1,random,0.14883561643835616,0.14683561643835616,0.14383561643835616,0.13783561643835615,0.14691780821917808,0.14683561643835616,0.14672602739726026,0.14645205479452053
W-USD,2024-07-31,2024-08-01,0.2489289939403534,2024-08-03,0.21158964484930037,TP,2,0.15000000000000005,random,0,S1,random,0.14867123287671238,0.14667123287671238,0.14367123287671238,0.13767123287671237,0.14683561643835621,0.14667123287671238,0.1464520547945206,0.14590410958904115
MNDE-USD,2024-07-31,2024-08-01,0.11948300153017044,2024-08-03,0.10156055130064487,TP,2,0.15000000000000005,random,0,S1,random,0.14867123287671238,0.14667123287671238,0.14367123287671238,0.13767123287671237,0.14683561643835621,0.14667123287671238,0.1464520547945206,0.14590410958904115
CHILLGUY-USD,2024-07-31,2024-12-01,0.44291600584983826,2024-12-02,0.3764786049723625,TP,1,0.15,random,0,S1,random,0.14883561643835616,0.14683561643835616,0.14383561643835616,0.13783561643835615,0.14691780821917808,0.14683561643835616,0.14672602739726026,0.14645205479452053
ACT-USD,2024-07-31,2024-08-01,0.0002899999963119626,2024-08-05,0.0003189999959431589,SL,4,-0.10000000000000003,random,0,S1,random,-0.10165753424657538,-0.10365753424657538,-0.10665753424657538,-0.11265753424657537,-0.1033287671232877,-0.10365753424657538,-0.10409589041095894,-0.10519178082191784
TRUMP-USD,2024-07-31,2024-08-01,0.002865999937057495,2024-08-03,0.0024360999464988708,TP,2,0.15000000000000002,random,0,S1,random,0.14867123287671236,0.14667123287671235,0.14367123287671235,0.13767123287671235,0.1468356164383562,0.14667123287671235,0.14645205479452056,0.14590410958904113
PNUT-USD,2024-07-31,2024-11-04,0.053856998682022095,2024-11-05,0.05924269855022431,SL,1,-0.10000000000000005,random,0,S1,random,-0.10116438356164388,-0.10316438356164388,-0.10616438356164389,-0.11216438356164388,-0.10308219178082197,-0.10316438356164388,-0.10327397260273978,-0.1035479452054795
GOAT-USD,2024-07-31,2024-08-01,12.258681297302246,2024-08-05,10.41987910270691,TP,4,0.14999999999999997,random,0,S1,random,0.14834246575342463,0.14634246575342463,0.14334246575342463,0.13734246575342463,0.1466712328767123,0.14634246575342463,0.14590410958904107,0.14480821917808215
AI16Z-USD,2024-07-31,2024-11-23,0.21006500720977783,2024-11-24,0.23107150793075562,SL,1,-0.10000000000000003,random,0,S1,random,-0.10116438356164387,-0.10316438356164387,-0.10616438356164387,-0.11216438356164386,-0.10308219178082195,-0.10316438356164387,-0.10327397260273977,-0.10354794520547948
VIRTUAL-USD,2024-07-31,2024-08-01,0.05177199840545654,2024-08-02,0.04400619864463806,TP,1,0.15,random,0,S1,random,0.14883561643835616,0.14683561643835616,0.14383561643835616,0.13783561643835615,0.14691780821917808,0.14683561643835616,0.14672602739726026,0.14645205479452053
AIXBT-USD,2024-07-31,2024-11-30,0.20746399462223053,2024-12-01,0.17634439542889593,TP,1,0.15000000000000008,random,0,S1,random,0.14883561643835624,0.14683561643835624,0.14383561643835624,0.13783561643835623,0.14691780821917816,0.14683561643835624,0.14672602739726034,0.14645205479452061
WIF-USD,2024-08-31,2024-09-01,1.5177229642868042,2024-09-09,1.6694952607154847,SL,8,-0.10000000000000006,random,0,S1,random,-0.10231506849315075,-0.10431506849315075,-0.10731506849315076,-0.11331506849315075,-0.10365753424657541,-0.10431506849315075,-0.10519178082191787,-0.10738356164383568
BONK-USD,2024-08-31,2024-09-01,1.700000029813964e-05,2024-09-20,1.8700000327953604e-05,SL,19,-0.10000000000000003,random,0,S1,random,-0.10412328767123291,-0.10612328767123291,-0.10912328767123292,-0.11512328767123291,-0.10456164383561647,-0.10612328767123291,-0.10820547945205483,-0.11341095890410963
JTO-USD,2024-08-31,2024-09-01,2.2088890075683594,2024-09-06,1.8775556564331055,TP,5,0.14999999999999997,random,0,S1,random,0.14817808219178077,0.14617808219178077,0.14317808219178077,0.13717808219178076,0.14658904109589038,0.14617808219178077,0.14563013698630134,0.14426027397260272
PYTH-USD,2024-08-31,2024-09-01,0.26979100704193115,2024-09-13,0.2967701077461243,SL,12,-0.10000000000000005,random,0,S1,random,-0.10297260273972608,-0.10497260273972608,-0.10797260273972609,-0.11397260273972606,-0.10398630136986306,-0.10497260273972608,-0.10628767123287676,-0.10957534246575347
ORCA-USD,2024-08-31,2024-09-01,1.9793649911880493,2024-09-27,2.1773014903068546,SL,26,-0.10000000000000019,random,0,S1,random,-0.10527397260273991,-0.10727397260273991,-0.11027397260273991,-0.1162739726027399,-0.10513698630137006,-0.10727397260273991,-0.11012328767123307,-0.11724657534246594
RENDER-USD,2024-08-31,2024-09-01,5.00002384185791,2024-09-21,5.500026226043702,SL,20,-0.10000000000000017,random,0,S1,random,-0.10428767123287688,-0.10628767123287688,-0.10928767123287689,-0.11528767123287688,-0.10464383561643853,-0.10628767123287688,-0.1084794520547947,-0.11395890410958921
JUP-USD,2024-08-31,2024-09-01,0.0005660000024363399,2024-09-05,0.0006226000026799739,SL,4,-0.10000000000000016,random,0,S1,random,-0.1016575342465755,-0.1036575342465755,-0.10665753424657551,-0.1126575342465755,-0.10332876712328783,-0.1036575342465755,-0.10409589041095907,-0.10519178082191796
KMNO-USD,2024-08-31,2024-09-01,0.04715000092983246,2024-09-02,0.04007750079035759,TP,1,0.15000000000000005,random,0,S1,random,0.14883561643835622,0.14683561643835621,0.1438356164383562,0.1378356164383562,0.14691780821917813,0.14683561643835621,0.14672602739726032,0.1464520547945206
FARTCOIN-USD,2024-08-31,2024-10-23,0.06218799948692322,2024-10-24,0.06840679943561555,SL,1,-0.10000000000000013,random,0,S1,random,-0.10116438356164396,-0.10316438356164397,-0.10616438356164397,-0.11216438356164396,-0.10308219178082205,-0.10316438356164397,-0.10327397260273986,-0.10354794520547958
ZEREBRO-USD,2024-08-31,2024-11-30,0.4539720118045807,2024-12-01,0.38587621003389355,TP,1,0.15000000000000008,random,0,S1,random,0.14883561643835624,0.14683561643835624,0.14383561643835624,0.13783561643835623,0.14691780821917816,0.14683561643835624,0.14672602739726034,0.14645205479452061
BOME-USD,2024-08-31,2024-09-01,0.006029999814927578,2024-09-10,0.0066329997964203365,SL,9,-0.10000000000000012,random,0,S1,random,-0.10247945205479464,-0.10447945205479464,-0.10747945205479464,-0.11347945205479464,-0.10373972602739738,-0.10447945205479464,-0.10546575342465765,-0.10793150684931518
TNSR-USD,2024-08-31,2024-09-01,0.3086189925670624,2024-09-08,0.3394808918237686,SL,7,-0.1,random,0,S1,random,-0.10215068493150685,-0.10415068493150685,-0.10715068493150685,-0.11315068493150685,-0.10357534246575344,-0.10415068493150685,-0.1049178082191781,-0.10683561643835618
W-USD,2024-08-31,2024-09-01,0.20924599468708038,2024-09-19,0.23017059415578844,SL,18,-0.1000000000000001,random,0,S1,random,-0.10395890410958915,-0.10595890410958915,-0.10895890410958915,-0.11495890410958914,-0.10447945205479463,-0.10595890410958915,-0.10793150684931517,-0.11286301369863025
MNDE-USD,2024-08-31,2024-09-01,0.11166100203990936,2024-09-05,0.09491185173392296,TP,4,0.15000000000000002,random,0,S1,random,0.1483424657534247,0.1463424657534247,0.14334246575342469,0.13734246575342468,0.14667123287671235,0.1463424657534247,0.14590410958904113,0.1448082191780822
CHILLGUY-USD,2024-08-31,2024-12-01,0.44291600584983826,2024-12-02,0.3764786049723625,TP,1,0.15,random,0,S1,random,0.14883561643835616,0.14683561643835616,0.14383561643835616,0.13783561643835615,0.14691780821917808,0.14683561643835616,0.14672602739726026,0.14645205479452053
ACT-USD,2024-08-31,2024-09-01,0.001310999970883131,2024-09-04,0.0011143499752506614,TP,3,0.14999999999999997,random,0,S1,random,0.14850684931506847,0.14650684931506847,0.14350684931506846,0.13750684931506846,0.14675342465753421,0.14650684931506847,0.14617808219178077,0.1453561643835616
TRUMP-USD,2024-08-31,2024-09-01,0.007619999814778566,2024-09-02,0.006476999842561781,TP,1,0.15,random,0,S1,random,0.14883561643835616,0.14683561643835616,0.14383561643835616,0.13783561643835615,0.14691780821917808,0.14683561643835616,0.14672602739726026,0.14645205479452053
PNUT-USD,2024-08-31,2024-11-04,0.053856998682022095,2024-11-05,0.05924269855022431,SL,1,-0.10000000000000005,random,0,S1,random,-0.10116438356164388,-0.10316438356164388,-0.10616438356164389,-0.11216438356164388,-0.10308219178082197,-0.10316438356164388,-0.10327397260273978,-0.1035479452054795
GOAT-USD,2024-08-31,2024-09-01,12.631621360778809,2024-09-02,10.736878156661987,TP,1,0.15,random,0,S1,random,0.14883561643835616,0.14683561643835616,0.14383561643835616,0.13783561643835615,0.14691780821917808,0.14683561643835616,0.14672602739726026,0.14645205479452053
AI16Z-USD,2024-08-31,2024-11-23,0.21006500720977783,2024-11-24,0.23107150793075562,SL,1,-0.10000000000000003,random,0,S1,random,-0.10116438356164387,-0.10316438356164387,-0.10616438356164387,-0.11216438356164386,-0.10308219178082195,-0.10316438356164387,-0.10327397260273977,-0.10354794520547948
VIRTUAL-USD,2024-08-31,2024-09-01,0.033934999257326126,2024-09-06,0.028844749368727208,TP,5,0.14999999999999997,random,0,S1,random,0.14817808219178077,0.14617808219178077,0.14317808219178077,0.13717808219178076,0.14658904109589038,0.14617808219178077,0.14563013698630134,0.14426027397260272
AIXBT-USD,2024-08-31,2024-11-30,0.20746399462223053,2024-12-01,0.17634439542889593,TP,1,0.15000000000000008,random,0,S1,random,0.14883561643835624,0.14683561643835624,0.14383561643835624,0.13783561643835623,0.14691780821917816,0.14683561643835624,0.14672602739726034,0.14645205479452061
WIF-USD,2024-09-30,2024-10-01,2.466830015182495,2024-10-03,2.096805512905121,TP,2,0.15,random,0,S1,random,0.14867123287671233,0.14667123287671233,0.14367123287671232,0.13767123287671232,0.14683561643835616,0.14667123287671233,0.14645205479452053,0.1459041095890411
BONK-USD,2024-09-30,2024-10-01,2.4000000848900527e-05,2024-10-03,2.0400000721565448e-05,TP,2,0.15,random,0,S1,random,0.14867123287671233,0.14667123287671233,0.14367123287671232,0.13767123287671232,0.14683561643835616,0.14667123287671233,0.14645205479452053,0.1459041095890411
JTO-USD,2024-09-30,2024-10-01,2.288748025894165,2024-10-03,1.9454358220100403,TP,2,0.15,random,0,S1,random,0.14867123287671233,0.14667123287671233,0.14367123287671232,0.13767123287671232,0.14683561643835616,0.14667123287671233,0.14645205479452053,0.1459041095890411
PYTH-USD,2024-09-30,2024-10-01,0.34081798791885376,2024-10-24,0.37489978671073915,SL,23,-0.10000000000000003,random,0,S1,random,-0.10478082191780826,-0.10678082191780826,-0.10978082191780826,-0.11578082191780825,-0.10489041095890414,-0.10678082191780826,-0.10930136986301374,-0.11560273972602743
ORCA-USD,2024-09-30,2024-10-01,2.267185926437378,2024-10-21,2.493904519081116,SL,20,-0.10000000000000012,random,0,S1,random,-0.10428767123287683,-0.10628767123287683,-0.10928767123287683,-0.11528767123287682,-0.10464383561643847,-0.10628767123287683,-0.10847945205479465,-0.11395890410958916
RENDER-USD,2024-09-30,2024-10-01,6.446825981140137,2024-10-02,5.479802083969116,TP,1,0.14999999999999997,random,0,S1,random,0.14883561643835613,0.14683561643835613,0.14383561643835613,0.13783561643835612,0.14691780821917805,0.14683561643835613,0.14672602739726023,0.1464520547945205
JUP-USD,2024-09-30,2024-10-01,0.0010209999745711684,2024-10-02,0.0011230999720282854,SL,1,-0.10000000000000009,random,0,S1,random,-0.10116438356164392,-0.10316438356164392,-0.10616438356164393,-0.11216438356164392,-0.10308219178082201,-0.10316438356164392,-0.10327397260273982,-0.10354794520547954
KMNO-USD,2024-09-30,2024-10-01,0.07548700273036957,2024-10-04,0.08303570300340653,SL,3,-0.10000000000000003,random,0,S1,random,-0.10149315068493155,-0.10349315068493155,-0.10649315068493155,-0.11249315068493154,-0.10324657534246579,-0.10349315068493155,-0.10382191780821921,-0.10464383561643839
FARTCOIN-USD,2024-09-30,2024-10-23,0.06218799948692322,2024-10-24,0.06840679943561555,SL,1,-0.10000000000000013,random,0,S1,random,-0.10116438356164396,-0.10316438356164397,-0.10616438356164397,-0.11216438356164396,-0.10308219178082205,-0.10316438356164397,-0.10327397260273986,-0.10354794520547958
ZEREBRO-USD,2024-09-30,2024-11-30,0.4539720118045807,2024-12-01,0.38587621003389355,TP,1,0.15000000000000008,random,0,S1,random,0.14883561643835624,0.14683561643835624,0.14383561643835624,0.13783561643835623,0.14691780821917816,0.14683561643835624,0.14672602739726034,0.14645205479452061
BOME-USD,2024-09-30,2024-10-01,0.00711200013756752,2024-10-02,0.006045200116932392,TP,1,0.14999999999999997,random,0,S1,random,0.14883561643835613,0.14683561643835613,0.14383561643835613,0.13783561643835612,0.14691780821917805,0.14683561643835613,0.14672602739726023,0.1464520547945205
TNSR-USD,2024-09-30,2024-10-01,0.40203601121902466,2024-10-03,0.34173060953617096,TP,2,0.15,random,0,S1,random,0.14867123287671233,0.14667123287671233,0.14367123287671232,0.13767123287671232,0.14683561643835616,0.14667123287671233,0.14645205479452053,0.1459041095890411
W-USD,2024-09-30,2024-10-01,0.2898010015487671,2024-10-02,0.3187811017036438,SL,1,-0.10000000000000007,random,0,S1,random,-0.10116438356164391,-0.10316438356164391,-0.10616438356164391,-0.1121643835616439,-0.103082191780822,-0.10316438356164391,-0.10327397260273981,-0.10354794520547952
MNDE-USD,2024-09-30,2024-10-01,0.13114799559116364,2024-10-03,0.11147579625248909,TP,2,0.15000000000000002,random,0,S1,random,0.14867123287671236,0.14667123287671235,0.14367123287671235,0.13767123287671235,0.1468356164383562,0.14667123287671235,0.14645205479452056,0.14590410958904113
CHILLGUY-USD,2024-09-30,2024-12-01,0.44291600584983826,2024-12-02,0.3764786049723625,TP,1,0.15,random,0,S1,random,0.14883561643835616,0.14683561643835616,0.14383561643835616,0.13783561643835615,0.14691780821917808,0.14683561643835616,0.14672602739726026,0.14645205479452053
ACT-USD,2024-09-30,2024-10-01,0.0010740000288933516,2024-10-02,0.0011814000317826867,SL,1,-0.1,random,0,S1,random,-0.10116438356164384,-0.10316438356164384,-0.10616438356164384,-0.11216438356164384,-0.10308219178082192,-0.10316438356164384,-0.10327397260273974,-0.10354794520547946
TRUMP-USD,2024-09-30,2024-10-01,0.0034469999372959137,2024-10-02,0.0029299499467015265,TP,1,0.15000000000000005,random,0,S1,random,0.14883561643835622,0.14683561643835621,0.1438356164383562,0.1378356164383562,0.14691780821917813,0.14683561643835621,0.14672602739726032,0.1464520547945206
PNUT-USD,2024-09-30,2024-11-04,0.053856998682022095,2024-11-05,0.05924269855022431,SL,1,-0.10000000000000005,random,0,S1,random,-0.10116438356164388,-0.10316438356164388,-0.10616438356164389,-0.11216438356164388,-0.10308219178082197,-0.10316438356164388,-0.10327397260273978,-0.1035479452054795
GOAT-USD,2024-09-30,2024-10-01,11.782889366149902,2024-10-02,10.015455961227417,TP,1,0.15,random,0,S1,random,0.14883561643835616,0.14683561643835616,0.14383561643835616,0.13783561643835615,0.14691780821917808,0.14683561643835616,0.14672602739726026,0.14645205479452053
AI16Z-USD,2024-09-30,2024-11-23,0.21006500720977783,2024-11-24,0.23107150793075562,SL,1,-0.10000000000000003,random,0,S1,random,-0.10116438356164387,-0.10316438356164387,-0.10616438356164387,-0.11216438356164386,-0.10308219178082195,-0.10316438356164387,-0.10327397260273977,-0.10354794520547948
VIRTUAL-USD,2024-09-30,2024-10-01,0.05118200182914734,2024-10-07,0.056300202012062074,SL,6,-0.10000000000000003,random,0,S1,random,-0.10198630136986304,-0.10398630136986305,-0.10698630136986305,-0.11298630136986304,-0.10349315068493155,-0.10398630136986305,-0.10464383561643839,-0.10628767123287675
AIXBT-USD,2024-09-30,2024-11-30,0.20746399462223053,2024-12-01,0.17634439542889593,TP,1,0.15000000000000008,random,0,S1,random,0.14883561643835624,0.14683561643835624,0.14383561643835624,0.13783561643835623,0.14691780821917816,0.14683561643835624,0.14672602739726034,0.14645205479452061
WIF-USD,2024-10-31,2024-11-01,2.381289005279541,2024-11-03,2.02409565448761,TP,2,0.15,random,0,S1,random,0.14867123287671233,0.14667123287671233,0.14367123287671232,0.13767123287671232,0.14683561643835616,0.14667123287671233,0.14645205479452053,0.1459041095890411
BONK-USD,2024-10-31,2024-11-01,1.9999999494757503e-05,2024-11-06,2.1999999444233256e-05,SL,5,-0.10000000000000013,random,0,S1,random,-0.10182191780821931,-0.10382191780821931,-0.10682191780821931,-0.1128219178082193,-0.10341095890410973,-0.10382191780821931,-0.10436986301369876,-0.1057397260273974
JTO-USD,2024-10-31,2024-11-01,2.284641981124878,2024-11-03,1.9419456839561462,TP,2,0.15000000000000002,random,0,S1,random,0.14867123287671236,0.14667123287671235,0.14367123287671235,0.13767123287671235,0.1468356164383562,0.14667123287671235,0.14645205479452056,0.14590410958904113
PYTH-USD,2024-10-31,2024-11-01,0.3734070062637329,2024-11-04,0.317395955324173,TP,3,0.15,random,0,S1,random,0.1485068493150685,0.1465068493150685,0.1435068493150685,0.13750684931506849,0.14675342465753424,0.1465068493150685,0.1461780821917808,0.14535616438356164
ORCA-USD,2024-10-31,2024-11-01,2.4447779655456543,2024-11-06,2.68925576210022,SL,5,-0.1000000000000001,random,0,S1,random,-0.10182191780821928,-0.10382191780821928,-0.10682191780821929,-0.11282191780821928,-0.1034109589041097,-0.10382191780821928,-0.10436986301369873,-0.10573972602739737
RENDER-USD,2024-10-31,2024-11-01,4.771665096282959,2024-11-07,5.248831605911255,SL,6,-0.10000000000000012,random,0,S1,random,-0.10198630136986313,-0.10398630136986313,-0.10698630136986313,-0.11298630136986312,-0.10349315068493163,-0.10398630136986313,-0.10464383561643847,-0.10628767123287683
JUP-USD,2024-10-31,2024-11-01,0.001066999975591898,2024-11-02,0.0011736999731510878,SL,1,-0.1,random,0,S1,random,-0.10116438356164384,-0.10316438356164384,-0.10616438356164384,-0.11216438356164384,-0.10308219178082192,-0.10316438356164384,-0.10327397260273974,-0.10354794520547946
KMNO-USD,2024-10-31,2024-11-01,0.09492199867963791,2024-11-07,0.10441419854760171,SL,6,-0.10000000000000014,random,0,S1,random,-0.10198630136986316,-0.10398630136986316,-0.10698630136986316,-0.11298630136986315,-0.10349315068493166,-0.10398630136986316,-0.1046438356164385,-0.10628767123287686
FARTCOIN-USD,2024-10-31,2024-11-01,0.025311000645160675,2024-11-02,0.027842100709676746,SL,1,-0.10000000000000013,random,0,S1,random,-0.10116438356164396,-0.10316438356164397,-0.10616438356164397,-0.11216438356164396,-0.10308219178082205,-0.10316438356164397,-0.10327397260273986,-0.10354794520547958
ZEREBRO-USD,2024-10-31,2024-11-30,0.4539720118045807,2024-12-01,0.38587621003389355,TP,1,0.15000000000000008,random,0,S1,random,0.14883561643835624,0.14683561643835624,0.14383561643835624,0.13783561643835623,0.14691780821917816,0.14683561643835624,0.14672602739726034,0.14645205479452061
BOME-USD,2024-10-31,2024-11-01,0.008166000247001648,2024-11-03,0.0069411002099514,TP,2,0.15000000000000005,random,0,S1,random,0.14867123287671238,0.14667123287671238,0.14367123287671238,0.13767123287671237,0.14683561643835621,0.14667123287671238,0.1464520547945206,0.14590410958904115
TNSR-USD,2024-10-31,2024-11-01,0.44843199849128723,2024-11-03,0.38116719871759414,TP,2,0.15000000000000002,random,0,S1,random,0.14867123287671236,0.14667123287671235,0.14367123287671235,0.13767123287671235,0.1468356164383562,0.14667123287671235,0.14645205479452056,0.14590410958904113
W-USD,2024-10-31,2024-11-01,0.2226410061120987,2024-11-07,0.2449051067233086,SL,6,-0.10000000000000013,random,0,S1,random,-0.10198630136986314,-0.10398630136986314,-0.10698630136986315,-0.11298630136986314,-0.10349315068493165,-0.10398630136986314,-0.10464383561643849,-0.10628767123287684
MNDE-USD,2024-10-31,2024-11-01,0.09823600202798843,2024-11-07,0.10805960223078728,SL,6,-0.10000000000000006,random,0,S1,random,-0.10198630136986307,-0.10398630136986307,-0.10698630136986308,-0.11298630136986307,-0.10349315068493158,-0.10398630136986307,-0.10464383561643842,-0.10628767123287677
CHILLGUY-USD,2024-10-31,2024-12-01,0.44291600584983826,2024-12-02,0.3764786049723625,TP,1,0.15,random,0,S1,random,0.14883561643835616,0.14683561643835616,0.14383561643835616,0.13783561643835615,0.14691780821917808,0.14683561643835616,0.14672602739726026,0.14645205479452053
ACT-USD,2024-10-31,2024-11-01,0.0008319999906234443,2024-11-06,0.0009151999896857888,SL,5,-0.1000000000000001,random,0,S1,random,-0.10182191780821928,-0.10382191780821928,-0.10682191780821929,-0.11282191780821928,-0.1034109589041097,-0.10382191780821928,-0.10436986301369873,-0.10573972602739737
TRUMP-USD,2024-10-31,2024-11-01,0.004918999969959259,2024-11-02,0.00418114997446537,TP,1,0.15000000000000008,random,0,S1,random,0.14883561643835624,0.14683561643835624,0.14383561643835624,0.13783561643835623,0.14691780821917816,0.14683561643835624,0.14672602739726034,0.14645205479452061
PNUT-USD,2024-10-31,2024-11-04,0.053856998682022095,2024-11-05,0.05924269855022431,SL,1,-0.10000000000000005,random,0,S1,random,-0.10116438356164388,-0.10316438356164388,-0.10616438356164389,-0.11216438356164388,-0.10308219178082197,-0.10316438356164388,-0.10327397260273978,-0.1035479452054795
GOAT-USD,2024-10-31,2024-11-01,37.645999908447266,2024-11-02,41.410599899291995,SL,1,-0.10000000000000007,random,0,S1,random,-0.10116438356164391,-0.10316438356164391,-0.10616438356164391,-0.1121643835616439,-0.103082191780822,-0.10316438356164391,-0.10327397260273981,-0.10354794520547952
AI16Z-USD,2024-10-31,2024-11-23,0.21006500720977783,2024-11-24,0.23107150793075562,SL,1,-0.10000000000000003,random,0,S1,random,-0.10116438356164387,-0.10316438356164387,-0.10616438356164387,-0.11216438356164386,-0.10308219178082195,-0.10316438356164387,-0.10327397260273977,-0.10354794520547948
VIRTUAL-USD,2024-10-31,2024-11-01,0.33643800020217896,2024-11-02,0.3700818002223969,SL,1,-0.10000000000000013,random,0,S1,random,-0.10116438356164396,-0.10316438356164397,-0.10616438356164397,-0.11216438356164396,-0.10308219178082205,-0.10316438356164397,-0.10327397260273986,-0.10354794520547958
AIXBT-USD,2024-10-31,2024-11-30,0.20746399462223053,2024-12-01,0.17634439542889593,TP,1,0.15000000000000008,random,0,S1,random,0.14883561643835624,0.14683561643835624,0.14383561643835624,0.13783561643835623,0.14691780821917816,0.14683561643835624,0.14672602739726034,0.14645205479452061
WIF-USD,2024-11-30,2024-12-01,3.182910919189453,2024-12-06,3.501202011108399,SL,5,-0.10000000000000012,random,0,S1,random,-0.1018219178082193,-0.1038219178082193,-0.1068219178082193,-0.11282191780821929,-0.10341095890410971,-0.1038219178082193,-0.10436986301369874,-0.10573972602739738
BONK-USD,2024-11-30,2024-12-01,4.5000000682193786e-05,2024-12-09,3.825000057986472e-05,TP,8,0.15000000000000002,random,0,S1,random,0.14768493150684933,0.14568493150684933,0.14268493150684933,0.13668493150684932,0.1463424657534247,0.14568493150684933,0.1448082191780822,0.14261643835616442
JTO-USD,2024-11-30,2024-12-01,3.699960947036743,2024-12-07,4.069957041740418,SL,6,-0.1000000000000001,random,0,S1,random,-0.10198630136986311,-0.10398630136986312,-0.10698630136986312,-0.11298630136986311,-0.10349315068493162,-0.10398630136986312,-0.10464383561643846,-0.10628767123287682
PYTH-USD,2024-11-30,2024-12-01,0.4972020089626312,2024-12-03,0.5469222098588944,SL,2,-0.10000000000000009,random,0,S1,random,-0.10132876712328776,-0.10332876712328776,-0.10632876712328776,-0.11232876712328775,-0.10316438356164392,-0.10332876712328776,-0.10354794520547954,-0.104095890410959
ORCA-USD,2024-11-30,2024-12-01,3.6559898853302,2024-12-05,4.02158887386322,SL,4,-0.10000000000000005,random,0,S1,random,-0.10165753424657539,-0.1036575342465754,-0.1066575342465754,-0.11265753424657539,-0.10332876712328772,-0.1036575342465754,-0.10409589041095896,-0.10519178082191785
RENDER-USD,2024-11-30,2024-12-01,8.8826322555542,2024-12-05,9.77089548110962,SL,4,-0.1,random,0,S1,random,-0.10165753424657535,-0.10365753424657535,-0.10665753424657536,-0.11265753424657535,-0.10332876712328767,-0.10365753424657535,-0.10409589041095892,-0.10519178082191781
JUP-USD,2024-11-30,2024-12-01,0.001075000036507845,2024-12-02,0.0011825000401586294,SL,1,-0.1,random,0,S1,random,-0.10116438356164384,-0.10316438356164384,-0.10616438356164384,-0.11216438356164384,-0.10308219178082192,-0.10316438356164384,-0.10327397260273974,-0.10354794520547946
KMNO-USD,2024-11-30,2024-12-01,0.15319600701332092,2024-12-04,0.16851560771465302,SL,3,-0.1,random,0,S1,random,-0.10149315068493152,-0.10349315068493152,-0.10649315068493152,-0.11249315068493151,-0.10324657534246576,-0.10349315068493152,-0.10382191780821919,-0.10464383561643836
FARTCOIN-USD,2024-11-30,2024-12-01,0.266977995634079,2024-12-02,0.22693129628896713,TP,1,0.15,random,0,S1,random,0.14883561643835616,0.14683561643835616,0.14383561643835616,0.13783561643835615,0.14691780821917808,0.14683561643835616,0.14672602739726026,0.14645205479452053
